      Time        Reactivity      Generation  Normalization     Relative
                                    Time         Factor          Power
   6.410000E+00   3.129523E-01   2.585525E-05   9.669738E-01   2.026174E-01
   6.420000E+00   3.127290E-01   2.585525E-05   9.669815E-01   2.026453E-01
   6.430000E+00   3.125226E-01   2.585530E-05   9.669868E-01   2.026718E-01
   6.440000E+00   3.123000E-01   2.585530E-05   9.669944E-01   2.026997E-01
   6.450000E+00   3.120944E-01   2.585535E-05   9.669998E-01   2.027262E-01
   6.460000E+00   3.118724E-01   2.585535E-05   9.670074E-01   2.027540E-01
   6.470000E+00   3.116676E-01   2.585540E-05   9.670127E-01   2.027805E-01
   6.480000E+00   3.114463E-01   2.585540E-05   9.670203E-01   2.028083E-01
   6.490000E+00   3.112422E-01   2.585545E-05   9.670256E-01   2.028348E-01
   6.500000E+00   3.110216E-01   2.585545E-05   9.670331E-01   2.028626E-01
   6.510000E+00   3.108182E-01   2.585550E-05   9.670384E-01   2.028890E-01
   6.520000E+00   3.105983E-01   2.585550E-05   9.670459E-01   2.029169E-01
   6.530000E+00   3.103956E-01   2.585555E-05   9.670512E-01   2.029433E-01
   6.540000E+00   3.101763E-01   2.585555E-05   9.670587E-01   2.029711E-01
   6.550000E+00   3.099744E-01   2.585560E-05   9.670640E-01   2.029975E-01
   6.560000E+00   3.097558E-01   2.585560E-05   9.670714E-01   2.030253E-01
   6.570000E+00   3.095547E-01   2.585565E-05   9.670767E-01   2.030516E-01
   6.580000E+00   3.093367E-01   2.585565E-05   9.670841E-01   2.030794E-01
   6.590000E+00   3.091363E-01   2.585570E-05   9.670893E-01   2.031058E-01
   6.600000E+00   3.089190E-01   2.585570E-05   9.670968E-01   2.031335E-01
   6.610000E+00   3.087192E-01   2.585575E-05   9.671020E-01   2.031599E-01
   6.620000E+00   3.085026E-01   2.585575E-05   9.671094E-01   2.031876E-01
   6.630000E+00   3.083036E-01   2.585580E-05   9.671146E-01   2.032139E-01
   6.640000E+00   3.080876E-01   2.585580E-05   9.671220E-01   2.032416E-01
   6.650000E+00   3.078893E-01   2.585584E-05   9.671271E-01   2.032680E-01
   6.660000E+00   3.076739E-01   2.585585E-05   9.671345E-01   2.032956E-01
   6.670000E+00   3.074763E-01   2.585589E-05   9.671396E-01   2.033219E-01
   6.680000E+00   3.072616E-01   2.585590E-05   9.671470E-01   2.033496E-01
   6.690000E+00   3.070647E-01   2.585594E-05   9.671521E-01   2.033759E-01
   6.700000E+00   3.068506E-01   2.585595E-05   9.671594E-01   2.034035E-01
   6.710000E+00   3.066544E-01   2.585599E-05   9.671645E-01   2.034298E-01
   6.720000E+00   3.064410E-01   2.585599E-05   9.671718E-01   2.034574E-01
   6.730000E+00   3.062455E-01   2.585604E-05   9.671769E-01   2.034837E-01
   6.740000E+00   3.060327E-01   2.585604E-05   9.671842E-01   2.035113E-01
   6.750000E+00   3.058378E-01   2.585609E-05   9.671893E-01   2.035375E-01
   6.760000E+00   3.056257E-01   2.585609E-05   9.671966E-01   2.035651E-01
   6.770000E+00   3.054315E-01   2.585613E-05   9.672016E-01   2.035913E-01
   6.780000E+00   3.052199E-01   2.585614E-05   9.672089E-01   2.036188E-01
   6.790000E+00   3.050265E-01   2.585618E-05   9.672139E-01   2.036450E-01
   6.800000E+00   3.048155E-01   2.585618E-05   9.672211E-01   2.036725E-01
   6.810000E+00   3.046227E-01   2.585623E-05   9.672261E-01   2.036987E-01
   6.820000E+00   3.044124E-01   2.585623E-05   9.672333E-01   2.037262E-01
   6.830000E+00   3.042203E-01   2.585628E-05   9.672383E-01   2.037523E-01
   6.840000E+00   3.040106E-01   2.585628E-05   9.672455E-01   2.037798E-01
   6.850000E+00   3.038191E-01   2.585633E-05   9.672505E-01   2.038059E-01
   6.860000E+00   3.036100E-01   2.585633E-05   9.672577E-01   2.038334E-01
   6.870000E+00   3.034192E-01   2.585637E-05   9.672626E-01   2.038595E-01
   6.880000E+00   3.032107E-01   2.585637E-05   9.672698E-01   2.038869E-01
   6.890000E+00   3.030205E-01   2.585642E-05   9.672747E-01   2.039129E-01
   6.900000E+00   3.028127E-01   2.585642E-05   9.672819E-01   2.039403E-01
   6.910000E+00   3.026231E-01   2.585647E-05   9.672868E-01   2.039664E-01
   6.920000E+00   3.024159E-01   2.585647E-05   9.672939E-01   2.039938E-01
   6.930000E+00   3.022270E-01   2.585651E-05   9.672988E-01   2.040198E-01
   6.940000E+00   3.020203E-01   2.585651E-05   9.673059E-01   2.040471E-01
   6.950000E+00   3.018321E-01   2.585656E-05   9.673108E-01   2.040731E-01
   6.960000E+00   3.016260E-01   2.585656E-05   9.673179E-01   2.041005E-01
   6.970000E+00   3.014384E-01   2.585661E-05   9.673227E-01   2.041264E-01
   6.980000E+00   3.012329E-01   2.585661E-05   9.673298E-01   2.041537E-01
   6.990000E+00   3.010460E-01   2.585665E-05   9.673347E-01   2.041797E-01
   7.000000E+00   3.008411E-01   2.585665E-05   9.673417E-01   2.042069E-01
   7.010000E+00   3.006548E-01   2.585670E-05   9.673465E-01   2.042329E-01
   7.020000E+00   3.004504E-01   2.585670E-05   9.673536E-01   2.042601E-01
   7.030000E+00   3.002648E-01   2.585675E-05   9.673584E-01   2.042860E-01
   7.040000E+00   3.000610E-01   2.585674E-05   9.673654E-01   2.043132E-01
   7.050000E+00   2.998760E-01   2.585679E-05   9.673702E-01   2.043391E-01
   7.060000E+00   2.996728E-01   2.585679E-05   9.673772E-01   2.043663E-01
   7.070000E+00   2.994884E-01   2.585684E-05   9.673820E-01   2.043921E-01
   7.080000E+00   2.992857E-01   2.585684E-05   9.673889E-01   2.044193E-01
   7.090000E+00   2.991020E-01   2.585688E-05   9.673937E-01   2.044451E-01
   7.100000E+00   2.988999E-01   2.585688E-05   9.674007E-01   2.044722E-01
   7.110000E+00   2.987167E-01   2.585693E-05   9.674054E-01   2.044980E-01
   7.120000E+00   2.985152E-01   2.585693E-05   9.674123E-01   2.045251E-01
   7.130000E+00   2.983332E-01   2.585697E-05   9.674171E-01   2.045509E-01
   7.140000E+00   2.981322E-01   2.585697E-05   9.674241E-01   2.045781E-01
   7.150000E+00   2.979503E-01   2.585702E-05   9.674288E-01   2.046038E-01
   7.160000E+00   2.977499E-01   2.585702E-05   9.674357E-01   2.046308E-01
   7.170000E+00   2.975686E-01   2.585706E-05   9.674404E-01   2.046566E-01
   7.180000E+00   2.973687E-01   2.585706E-05   9.674473E-01   2.046836E-01
   7.190000E+00   2.971880E-01   2.585711E-05   9.674520E-01   2.047092E-01
   7.200000E+00   2.969887E-01   2.585711E-05   9.674589E-01   2.047362E-01
   7.210000E+00   2.968086E-01   2.585715E-05   9.674635E-01   2.047619E-01
   7.220000E+00   2.966099E-01   2.585715E-05   9.674704E-01   2.047888E-01
   7.230000E+00   2.964304E-01   2.585720E-05   9.674750E-01   2.048144E-01
   7.240000E+00   2.962322E-01   2.585720E-05   9.674818E-01   2.048413E-01
   7.250000E+00   2.960533E-01   2.585724E-05   9.674865E-01   2.048670E-01
   7.260000E+00   2.958556E-01   2.585724E-05   9.674933E-01   2.048938E-01
   7.270000E+00   2.956773E-01   2.585729E-05   9.674979E-01   2.049194E-01
   7.280000E+00   2.954802E-01   2.585728E-05   9.675047E-01   2.049462E-01
   7.290000E+00   2.953024E-01   2.585733E-05   9.675093E-01   2.049718E-01
   7.300000E+00   2.951058E-01   2.585733E-05   9.675161E-01   2.049986E-01
   7.310000E+00   2.949287E-01   2.585738E-05   9.675207E-01   2.050241E-01
   7.320000E+00   2.947326E-01   2.585737E-05   9.675274E-01   2.050509E-01
   7.330000E+00   2.945561E-01   2.585742E-05   9.675320E-01   2.050764E-01
   7.340000E+00   2.943606E-01   2.585742E-05   9.675387E-01   2.051031E-01
   7.350000E+00   2.941846E-01   2.585746E-05   9.675433E-01   2.051286E-01
   7.360000E+00   2.939896E-01   2.585746E-05   9.675500E-01   2.051553E-01
   7.370000E+00   2.938142E-01   2.585751E-05   9.675546E-01   2.051807E-01
   7.380000E+00   2.936197E-01   2.585750E-05   9.675613E-01   2.052074E-01
   7.390000E+00   2.934449E-01   2.585755E-05   9.675658E-01   2.052328E-01
   7.400000E+00   2.932509E-01   2.585755E-05   9.675725E-01   2.052594E-01
   7.410000E+00   2.930767E-01   2.585759E-05   9.675770E-01   2.052848E-01
   7.420000E+00   2.928832E-01   2.585759E-05   9.675837E-01   2.053114E-01
   7.430000E+00   2.927095E-01   2.585764E-05   9.675882E-01   2.053368E-01
   7.440000E+00   2.925166E-01   2.585763E-05   9.675948E-01   2.053634E-01
   7.450000E+00   2.923435E-01   2.585768E-05   9.675993E-01   2.053887E-01
   7.460000E+00   2.921511E-01   2.585768E-05   9.676059E-01   2.054152E-01
   7.470000E+00   2.919785E-01   2.585772E-05   9.676104E-01   2.054405E-01
   7.480000E+00   2.917866E-01   2.585772E-05   9.676170E-01   2.054670E-01
   7.490000E+00   2.916146E-01   2.585777E-05   9.676215E-01   2.054923E-01
   7.500000E+00   2.914232E-01   2.585776E-05   9.676281E-01   2.055187E-01
   7.510000E+00   2.912518E-01   2.585781E-05   9.676325E-01   2.055440E-01
   7.520000E+00   2.910609E-01   2.585781E-05   9.676391E-01   2.055704E-01
   7.530000E+00   2.908900E-01   2.585785E-05   9.676435E-01   2.055956E-01
   7.540000E+00   2.906996E-01   2.585785E-05   9.676501E-01   2.056220E-01
   7.550000E+00   2.905293E-01   2.585790E-05   9.676545E-01   2.056472E-01
   7.560000E+00   2.903394E-01   2.585789E-05   9.676611E-01   2.056735E-01
   7.570000E+00   2.901696E-01   2.585794E-05   9.676655E-01   2.056987E-01
   7.580000E+00   2.899802E-01   2.585793E-05   9.676720E-01   2.057250E-01
   7.590000E+00   2.898110E-01   2.585798E-05   9.676764E-01   2.057501E-01
   7.600000E+00   2.896220E-01   2.585798E-05   9.676829E-01   2.057764E-01
   7.610000E+00   2.894534E-01   2.585802E-05   9.676873E-01   2.058015E-01
   7.620000E+00   2.892649E-01   2.585802E-05   9.676938E-01   2.058277E-01
   7.630000E+00   2.890968E-01   2.585807E-05   9.676981E-01   2.058528E-01
   7.640000E+00   2.889088E-01   2.585806E-05   9.677046E-01   2.058790E-01
   7.650000E+00   2.887412E-01   2.585811E-05   9.677090E-01   2.059040E-01
   7.660000E+00   2.885538E-01   2.585810E-05   9.677154E-01   2.059302E-01
   7.670000E+00   2.883867E-01   2.585815E-05   9.677198E-01   2.059552E-01
   7.680000E+00   2.881997E-01   2.585814E-05   9.677262E-01   2.059813E-01
   7.690000E+00   2.880332E-01   2.585819E-05   9.677305E-01   2.060063E-01
   7.700000E+00   2.878467E-01   2.585818E-05   9.677370E-01   2.060324E-01
   7.710000E+00   2.876807E-01   2.585823E-05   9.677413E-01   2.060573E-01
   7.720000E+00   2.874947E-01   2.585823E-05   9.677477E-01   2.060834E-01
   7.730000E+00   2.873292E-01   2.585827E-05   9.677520E-01   2.061083E-01
   7.740000E+00   2.871436E-01   2.585827E-05   9.677584E-01   2.061343E-01
   7.750000E+00   2.869787E-01   2.585832E-05   9.677627E-01   2.061592E-01
   7.760000E+00   2.867936E-01   2.585831E-05   9.677691E-01   2.061852E-01
   7.770000E+00   2.866292E-01   2.585836E-05   9.677733E-01   2.062100E-01
   7.780000E+00   2.864446E-01   2.585835E-05   9.677797E-01   2.062360E-01
   7.790000E+00   2.862807E-01   2.585840E-05   9.677839E-01   2.062608E-01
   7.800000E+00   2.860965E-01   2.585839E-05   9.677903E-01   2.062867E-01
   7.810000E+00   2.859331E-01   2.585844E-05   9.677945E-01   2.063115E-01
   7.820000E+00   2.857495E-01   2.585843E-05   9.678009E-01   2.063374E-01
   7.830000E+00   2.855866E-01   2.585848E-05   9.678051E-01   2.063621E-01
   7.840000E+00   2.854034E-01   2.585847E-05   9.678114E-01   2.063880E-01
   7.850000E+00   2.852410E-01   2.585852E-05   9.678156E-01   2.064127E-01
   7.860000E+00   2.850582E-01   2.585851E-05   9.678219E-01   2.064385E-01
   7.870000E+00   2.848964E-01   2.585856E-05   9.678261E-01   2.064632E-01
   7.880000E+00   2.847141E-01   2.585855E-05   9.678324E-01   2.064890E-01
   7.890000E+00   2.845527E-01   2.585860E-05   9.678366E-01   2.065136E-01
   7.900000E+00   2.843709E-01   2.585859E-05   9.678429E-01   2.065394E-01
   7.910000E+00   2.842100E-01   2.585864E-05   9.678470E-01   2.065640E-01
   7.920000E+00   2.840287E-01   2.585863E-05   9.678533E-01   2.065897E-01
   7.930000E+00   2.838683E-01   2.585868E-05   9.678574E-01   2.066143E-01
   7.940000E+00   2.836874E-01   2.585867E-05   9.678637E-01   2.066399E-01
   7.950000E+00   2.835275E-01   2.585872E-05   9.678678E-01   2.066645E-01
   7.960000E+00   2.833471E-01   2.585871E-05   9.678741E-01   2.066901E-01
   7.970000E+00   2.831877E-01   2.585876E-05   9.678782E-01   2.067146E-01
   7.980000E+00   2.830077E-01   2.585875E-05   9.678844E-01   2.067402E-01
   7.990000E+00   2.828488E-01   2.585880E-05   9.678885E-01   2.067647E-01
   8.000000E+00   2.826692E-01   2.585879E-05   9.678947E-01   2.067903E-01
   8.010000E+00   2.825109E-01   2.585884E-05   9.678988E-01   2.068147E-01
   8.020000E+00   2.823317E-01   2.585883E-05   9.679050E-01   2.068402E-01
   8.030000E+00   2.821738E-01   2.585888E-05   9.679091E-01   2.068647E-01
   8.040000E+00   2.819951E-01   2.585887E-05   9.679153E-01   2.068901E-01
   8.050000E+00   2.818377E-01   2.585892E-05   9.679194E-01   2.069145E-01
   8.060000E+00   2.816595E-01   2.585891E-05   9.679255E-01   2.069400E-01
   8.070000E+00   2.815026E-01   2.585896E-05   9.679296E-01   2.069643E-01
   8.080000E+00   2.813247E-01   2.585895E-05   9.679357E-01   2.069897E-01
   8.090000E+00   2.811683E-01   2.585900E-05   9.679398E-01   2.070141E-01
   8.100000E+00   2.809909E-01   2.585899E-05   9.679459E-01   2.070394E-01
   8.110000E+00   2.808350E-01   2.585904E-05   9.679499E-01   2.070637E-01
   8.120000E+00   2.806580E-01   2.585903E-05   9.679561E-01   2.070891E-01
   8.130000E+00   2.805025E-01   2.585908E-05   9.679601E-01   2.071133E-01
   8.140000E+00   2.803260E-01   2.585907E-05   9.679662E-01   2.071386E-01
   8.150000E+00   2.801710E-01   2.585912E-05   9.679702E-01   2.071628E-01
   8.160000E+00   2.799949E-01   2.585911E-05   9.679763E-01   2.071881E-01
   8.170000E+00   2.798404E-01   2.585916E-05   9.679803E-01   2.072123E-01
   8.180000E+00   2.796647E-01   2.585915E-05   9.679864E-01   2.072375E-01
   8.190000E+00   2.795107E-01   2.585920E-05   9.679903E-01   2.072617E-01
   8.200000E+00   2.793354E-01   2.585919E-05   9.679964E-01   2.072869E-01
   8.210000E+00   2.791818E-01   2.585924E-05   9.680004E-01   2.073110E-01
   8.220000E+00   2.790070E-01   2.585923E-05   9.680064E-01   2.073362E-01
   8.230000E+00   2.788539E-01   2.585928E-05   9.680104E-01   2.073602E-01
   8.240000E+00   2.786795E-01   2.585927E-05   9.680164E-01   2.073854E-01
   8.250000E+00   2.785268E-01   2.585931E-05   9.680203E-01   2.074094E-01
   8.260000E+00   2.783528E-01   2.585930E-05   9.680264E-01   2.074345E-01
   8.270000E+00   2.782006E-01   2.585935E-05   9.680303E-01   2.074585E-01
   8.280000E+00   2.780271E-01   2.585934E-05   9.680363E-01   2.074836E-01
   8.290000E+00   2.778753E-01   2.585939E-05   9.680402E-01   2.075075E-01
   8.300000E+00   2.777022E-01   2.585938E-05   9.680462E-01   2.075326E-01
   8.310000E+00   2.775509E-01   2.585943E-05   9.680501E-01   2.075565E-01
   8.320000E+00   2.773781E-01   2.585942E-05   9.680561E-01   2.075815E-01
   8.330000E+00   2.772273E-01   2.585947E-05   9.680600E-01   2.076054E-01
   8.340000E+00   2.770550E-01   2.585946E-05   9.680660E-01   2.076303E-01
   8.350000E+00   2.769046E-01   2.585951E-05   9.680698E-01   2.076542E-01
   8.360000E+00   2.767327E-01   2.585949E-05   9.680758E-01   2.076791E-01
   8.370000E+00   2.765828E-01   2.585954E-05   9.680797E-01   2.077030E-01
   8.380000E+00   2.764112E-01   2.585953E-05   9.680856E-01   2.077278E-01
   8.390000E+00   2.762618E-01   2.585958E-05   9.680895E-01   2.077517E-01
   8.400000E+00   2.760906E-01   2.585957E-05   9.680954E-01   2.077765E-01
   8.410000E+00   2.759417E-01   2.585962E-05   9.680992E-01   2.078003E-01
   8.420000E+00   2.757709E-01   2.585961E-05   9.681052E-01   2.078251E-01
   8.430000E+00   2.756224E-01   2.585966E-05   9.681090E-01   2.078488E-01
   8.440000E+00   2.754520E-01   2.585965E-05   9.681149E-01   2.078736E-01
   8.450000E+00   2.753039E-01   2.585970E-05   9.681187E-01   2.078973E-01
   8.460000E+00   2.751340E-01   2.585968E-05   9.681246E-01   2.079220E-01
   8.470000E+00   2.749863E-01   2.585973E-05   9.681284E-01   2.079457E-01
   8.480000E+00   2.748167E-01   2.585972E-05   9.681343E-01   2.079704E-01
   8.490000E+00   2.746695E-01   2.585977E-05   9.681381E-01   2.079940E-01
   8.500000E+00   2.745004E-01   2.585976E-05   9.681440E-01   2.080187E-01
   8.510000E+00   2.743536E-01   2.585981E-05   9.681477E-01   2.080423E-01
   8.520000E+00   2.741848E-01   2.585980E-05   9.681536E-01   2.080669E-01
   8.530000E+00   2.740385E-01   2.585985E-05   9.681573E-01   2.080905E-01
   8.540000E+00   2.738701E-01   2.585983E-05   9.681632E-01   2.081150E-01
   8.550000E+00   2.737242E-01   2.585988E-05   9.681669E-01   2.081386E-01
   8.560000E+00   2.735553E-01   2.585987E-05   9.681726E-01   2.081631E-01
   8.570000E+00   2.734098E-01   2.585992E-05   9.681761E-01   2.081863E-01
   8.580000E+00   2.732422E-01   2.585991E-05   9.681821E-01   2.082108E-01
   8.590000E+00   2.730971E-01   2.585996E-05   9.681856E-01   2.082343E-01
   8.600000E+00   2.729299E-01   2.585994E-05   9.681916E-01   2.082587E-01
   8.610000E+00   2.727852E-01   2.585999E-05   9.681952E-01   2.082822E-01
   8.620000E+00   2.726184E-01   2.585998E-05   9.682011E-01   2.083066E-01
   8.630000E+00   2.724742E-01   2.586003E-05   9.682047E-01   2.083300E-01
   8.640000E+00   2.723078E-01   2.586002E-05   9.682106E-01   2.083544E-01
   8.650000E+00   2.721640E-01   2.586007E-05   9.682142E-01   2.083778E-01
   8.660000E+00   2.719979E-01   2.586005E-05   9.682200E-01   2.084022E-01
   8.670000E+00   2.718546E-01   2.586010E-05   9.682236E-01   2.084255E-01
   8.680000E+00   2.716889E-01   2.586009E-05   9.682295E-01   2.084498E-01
   8.690000E+00   2.715460E-01   2.586014E-05   9.682330E-01   2.084731E-01
   8.700000E+00   2.713807E-01   2.586013E-05   9.682389E-01   2.084974E-01
   8.710000E+00   2.712382E-01   2.586018E-05   9.682424E-01   2.085207E-01
   8.720000E+00   2.710732E-01   2.586016E-05   9.682483E-01   2.085449E-01
   8.730000E+00   2.709311E-01   2.586021E-05   9.682518E-01   2.085682E-01
   8.740000E+00   2.707665E-01   2.586020E-05   9.682576E-01   2.085924E-01
   8.750000E+00   2.706249E-01   2.586025E-05   9.682612E-01   2.086156E-01
   8.760000E+00   2.704607E-01   2.586023E-05   9.682670E-01   2.086398E-01
   8.770000E+00   2.703194E-01   2.586028E-05   9.682705E-01   2.086629E-01
   8.780000E+00   2.702361E-01   2.586028E-05   9.682732E-01   2.086961E-01
   8.790000E+00   2.701057E-01   2.586034E-05   9.682766E-01   2.087324E-01
   8.800000E+00   2.699343E-01   2.586032E-05   9.682828E-01   2.087588E-01
   8.810000E+00   2.697996E-01   2.586037E-05   9.682859E-01   2.087818E-01
   8.820000E+00   2.696314E-01   2.586036E-05   9.682921E-01   2.088062E-01
   8.830000E+00   2.694952E-01   2.586041E-05   9.682952E-01   2.088292E-01
   8.840000E+00   2.693287E-01   2.586039E-05   9.683013E-01   2.088535E-01
   8.850000E+00   2.691919E-01   2.586044E-05   9.683045E-01   2.088765E-01
   8.860000E+00   2.690266E-01   2.586043E-05   9.683105E-01   2.089007E-01
   8.870000E+00   2.688894E-01   2.586048E-05   9.683138E-01   2.089237E-01
   8.880000E+00   2.687250E-01   2.586046E-05   9.683197E-01   2.089478E-01
   8.890000E+00   2.685878E-01   2.586051E-05   9.683230E-01   2.089707E-01
   8.900000E+00   2.684242E-01   2.586050E-05   9.683289E-01   2.089948E-01
   8.910000E+00   2.682870E-01   2.586055E-05   9.683322E-01   2.090177E-01
   8.920000E+00   2.681239E-01   2.586054E-05   9.683380E-01   2.090417E-01
   8.930000E+00   2.679869E-01   2.586059E-05   9.683414E-01   2.090646E-01
   8.940000E+00   2.678244E-01   2.586057E-05   9.683472E-01   2.090885E-01
   8.950000E+00   2.676876E-01   2.586062E-05   9.683505E-01   2.091114E-01
   8.960000E+00   2.675256E-01   2.586061E-05   9.683563E-01   2.091353E-01
   8.970000E+00   2.673890E-01   2.586066E-05   9.683596E-01   2.091582E-01
   8.980000E+00   2.672275E-01   2.586064E-05   9.683654E-01   2.091820E-01
   8.990000E+00   2.670912E-01   2.586069E-05   9.683687E-01   2.092048E-01
   9.000000E+00   2.669301E-01   2.586068E-05   9.683745E-01   2.092286E-01
   9.010000E+00   2.667940E-01   2.586073E-05   9.683778E-01   2.092514E-01
   9.020000E+00   2.666333E-01   2.586071E-05   9.683836E-01   2.092751E-01
   9.030000E+00   2.664976E-01   2.586076E-05   9.683869E-01   2.092979E-01
   9.040000E+00   2.663373E-01   2.586075E-05   9.683926E-01   2.093216E-01
   9.050000E+00   2.662020E-01   2.586080E-05   9.683959E-01   2.093443E-01
   9.060000E+00   2.660421E-01   2.586078E-05   9.684016E-01   2.093679E-01
   9.070000E+00   2.659070E-01   2.586083E-05   9.684049E-01   2.093906E-01
   9.080000E+00   2.657475E-01   2.586082E-05   9.684106E-01   2.094142E-01
   9.090000E+00   2.656128E-01   2.586087E-05   9.684139E-01   2.094368E-01
   9.100000E+00   2.654536E-01   2.586085E-05   9.684196E-01   2.094604E-01
   9.110000E+00   2.653192E-01   2.586090E-05   9.684229E-01   2.094830E-01
   9.120000E+00   2.651605E-01   2.586089E-05   9.684286E-01   2.095065E-01
   9.130000E+00   2.650264E-01   2.586094E-05   9.684319E-01   2.095291E-01
   9.140000E+00   2.648680E-01   2.586092E-05   9.684375E-01   2.095526E-01
   9.150000E+00   2.647343E-01   2.586097E-05   9.684408E-01   2.095751E-01
   9.160000E+00   2.645763E-01   2.586095E-05   9.684464E-01   2.095985E-01
   9.170000E+00   2.644430E-01   2.586100E-05   9.684497E-01   2.096210E-01
   9.180000E+00   2.642853E-01   2.586099E-05   9.684553E-01   2.096444E-01
   9.190000E+00   2.641523E-01   2.586104E-05   9.684586E-01   2.096669E-01
   9.200000E+00   2.639950E-01   2.586102E-05   9.684642E-01   2.096903E-01
   9.210000E+00   2.638624E-01   2.586107E-05   9.684674E-01   2.097127E-01
   9.220000E+00   2.637054E-01   2.586106E-05   9.684730E-01   2.097360E-01
   9.230000E+00   2.635731E-01   2.586111E-05   9.684763E-01   2.097584E-01
   9.240000E+00   2.634165E-01   2.586109E-05   9.684819E-01   2.097817E-01
   9.250000E+00   2.632846E-01   2.586114E-05   9.684851E-01   2.098040E-01
   9.260000E+00   2.631283E-01   2.586113E-05   9.684907E-01   2.098273E-01
   9.270000E+00   2.629968E-01   2.586118E-05   9.684939E-01   2.098496E-01
   9.280000E+00   2.628408E-01   2.586116E-05   9.684995E-01   2.098728E-01
   9.290000E+00   2.627097E-01   2.586121E-05   9.685027E-01   2.098951E-01
   9.300000E+00   2.625541E-01   2.586119E-05   9.685082E-01   2.099183E-01
   9.310000E+00   2.624232E-01   2.586124E-05   9.685114E-01   2.099405E-01
   9.320000E+00   2.622680E-01   2.586123E-05   9.685170E-01   2.099637E-01
   9.330000E+00   2.621375E-01   2.586128E-05   9.685202E-01   2.099859E-01
   9.340000E+00   2.619826E-01   2.586126E-05   9.685257E-01   2.100090E-01
   9.350000E+00   2.618525E-01   2.586131E-05   9.685289E-01   2.100312E-01
   9.360000E+00   2.616979E-01   2.586129E-05   9.685344E-01   2.100543E-01
   9.370000E+00   2.615682E-01   2.586134E-05   9.685375E-01   2.100764E-01
   9.380000E+00   2.614140E-01   2.586133E-05   9.685431E-01   2.100995E-01
   9.390000E+00   2.612846E-01   2.586138E-05   9.685462E-01   2.101216E-01
   9.400000E+00   2.611307E-01   2.586136E-05   9.685517E-01   2.101446E-01
   9.410000E+00   2.610017E-01   2.586141E-05   9.685549E-01   2.101667E-01
   9.420000E+00   2.608481E-01   2.586139E-05   9.685604E-01   2.101896E-01
   9.430000E+00   2.607194E-01   2.586144E-05   9.685635E-01   2.102117E-01
   9.440000E+00   2.605662E-01   2.586143E-05   9.685690E-01   2.102346E-01
   9.450000E+00   2.604379E-01   2.586148E-05   9.685721E-01   2.102566E-01
   9.460000E+00   2.602850E-01   2.586146E-05   9.685776E-01   2.102795E-01
   9.470000E+00   2.601570E-01   2.586151E-05   9.685807E-01   2.103015E-01
   9.480000E+00   2.600045E-01   2.586149E-05   9.685861E-01   2.103244E-01
   9.490000E+00   2.598769E-01   2.586154E-05   9.685892E-01   2.103463E-01
   9.500000E+00   2.597246E-01   2.586153E-05   9.685947E-01   2.103692E-01
   9.510000E+00   2.595974E-01   2.586158E-05   9.685978E-01   2.103911E-01
   9.520000E+00   2.594454E-01   2.586156E-05   9.686032E-01   2.104139E-01
   9.530000E+00   2.593185E-01   2.586161E-05   9.686063E-01   2.104358E-01
   9.540000E+00   2.591669E-01   2.586159E-05   9.686117E-01   2.104586E-01
   9.550000E+00   2.590404E-01   2.586164E-05   9.686148E-01   2.104804E-01
   9.560000E+00   2.588891E-01   2.586163E-05   9.686202E-01   2.105031E-01
   9.570000E+00   2.587629E-01   2.586168E-05   9.686233E-01   2.105250E-01
   9.580000E+00   2.586119E-01   2.586166E-05   9.686287E-01   2.105477E-01
   9.590000E+00   2.584861E-01   2.586171E-05   9.686317E-01   2.105695E-01
   9.600000E+00   2.583354E-01   2.586169E-05   9.686372E-01   2.105921E-01
   9.610000E+00   2.582100E-01   2.586174E-05   9.686402E-01   2.106139E-01
   9.620000E+00   2.580596E-01   2.586172E-05   9.686456E-01   2.106365E-01
   9.630000E+00   2.579345E-01   2.586177E-05   9.686486E-01   2.106582E-01
   9.640000E+00   2.577844E-01   2.586176E-05   9.686540E-01   2.106808E-01
   9.650000E+00   2.576597E-01   2.586181E-05   9.686570E-01   2.107025E-01
   9.660000E+00   2.575099E-01   2.586179E-05   9.686624E-01   2.107251E-01
   9.670000E+00   2.573855E-01   2.586184E-05   9.686654E-01   2.107468E-01
   9.680000E+00   2.572361E-01   2.586182E-05   9.686708E-01   2.107693E-01
   9.690000E+00   2.571120E-01   2.586187E-05   9.686737E-01   2.107909E-01
   9.700000E+00   2.569629E-01   2.586185E-05   9.686791E-01   2.108134E-01
   9.710000E+00   2.568391E-01   2.586190E-05   9.686821E-01   2.108350E-01
   9.720000E+00   2.566903E-01   2.586189E-05   9.686874E-01   2.108575E-01
   9.730000E+00   2.565669E-01   2.586194E-05   9.686904E-01   2.108791E-01
   9.740000E+00   2.564184E-01   2.586192E-05   9.686957E-01   2.109015E-01
   9.750000E+00   2.562953E-01   2.586197E-05   9.686987E-01   2.109230E-01
   9.760000E+00   2.561471E-01   2.586195E-05   9.687040E-01   2.109454E-01
   9.770000E+00   2.560244E-01   2.586200E-05   9.687069E-01   2.109669E-01
   9.780000E+00   2.558765E-01   2.586198E-05   9.687123E-01   2.109893E-01
   9.790000E+00   2.557541E-01   2.586203E-05   9.687152E-01   2.110108E-01
   9.800000E+00   2.556065E-01   2.586201E-05   9.687206E-01   2.110331E-01
